type_envoi,base_calcul,zone_type,zone_valeur,tranche_min,tranche_max,prix,unite,mini_perception,valid_from,valid_to,source_filename
messagerie,poids,departement,24,250,500,55.32,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,24,500,1000,53.09,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,0,10,17.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,10,20,19.51,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,20,30,21.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,30,40,24.61,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,40,50,28.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,50,60,31.4,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,60,70,35.46,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,70,80,37.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,80,90,41.55,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,90,100,43.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,100,250,40.75,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,250,500,34.27,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,25,500,1000,30.12,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,0,10,17.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,10,20,20.48,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,20,30,23.39,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,30,40,26.56,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,40,50,31.38,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,50,60,34.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,60,70,39.28,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,70,80,43.6,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,80,90,47.78,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,90,100,52.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,100,250,52.34,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,250,500,36.68,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,26,500,1000,32.53,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,0,10,13.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,10,20,15.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,20,30,17.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,30,40,18.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,40,50,21.38,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,50,60,22.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,60,70,24.53,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,70,80,25.43,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,80,90,27.0,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,90,100,27.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,100,250,27.36,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,250,500,20.85,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,27,500,1000,19.1,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,0,10,16.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,10,20,17.92,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,20,30,19.13,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,30,40,20.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,40,50,21.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,50,60,22.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,60,70,24.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,70,80,27.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,80,90,28.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,90,100,30.39,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,100,250,28.32,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,250,500,21.65,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,28,500,1000,19.97,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,0,10,19.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,10,20,22.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,20,30,25.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,30,40,27.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,40,50,31.51,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,50,60,35.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,60,70,40.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,70,80,45.0,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,80,90,49.37,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,90,100,54.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,100,250,54.1,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,250,500,38.58,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,29,500,1000,37.04,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,0,10,22.47,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,10,20,27.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,20,30,33.42,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,30,40,38.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,40,50,44.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,50,60,49.84,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,60,70,49.84,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,70,80,55.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,80,90,55.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,90,100,60.76,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,100,250,60.76,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,250,500,48.62,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,30,500,1000,26.67,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,0,10,16.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,10,20,21.4,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,20,30,25.53,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,30,40,30.12,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,40,50,34.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,50,60,39.48,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,60,70,43.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,70,80,48.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,80,90,52.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,90,100,56.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,100,250,56.82,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,250,500,57.6,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,31,500,1000,57.6,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,0,10,19.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,10,20,23.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,20,30,29.23,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,30,40,34.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,40,50,39.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,50,60,43.83,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,60,70,49.66,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,70,80,54.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,80,90,59.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,90,100,63.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,100,250,62.15,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,250,500,56.75,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,32,500,1000,55.0,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,0,10,23.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,10,20,25.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,20,30,28.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,30,40,31.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,40,50,35.05,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,50,60,37.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,60,70,41.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,70,80,45.83,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,80,90,48.45,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,90,100,53.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,100,250,50.17,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,250,500,46.6,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,33,500,1000,42.86,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,0,10,20.66,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,10,20,25.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,20,30,30.72,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,30,40,35.72,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,40,50,40.76,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,50,60,45.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,60,70,47.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,70,80,51.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,80,90,57.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,90,100,62.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,100,250,62.32,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,250,500,44.68,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,34,500,1000,35.88,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,0,10,18.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,10,20,20.69,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,20,30,23.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,30,40,25.24,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,40,50,27.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,50,60,29.85,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,60,70,33.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,70,80,36.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,80,90,40.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,90,100,43.72,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,100,250,43.72,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,250,500,31.83,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,35,500,1000,30.3,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,0,10,17.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,10,20,19.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,20,30,21.62,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,30,40,23.51,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,40,50,26.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,50,60,28.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,60,70,31.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,70,80,35.0,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,80,90,37.28,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,90,100,39.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,100,250,36.65,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,250,500,29.99,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,36,500,1000,28.31,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,0,10,17.53,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,10,20,19.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,20,30,21.35,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,30,40,23.13,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,40,50,25.64,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,50,60,27.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,60,70,30.56,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,70,80,33.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,80,90,34.82,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,90,100,37.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,100,250,38.42,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,250,500,29.07,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,37,500,1000,27.38,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,0,10,22.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,10,20,25.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,20,30,29.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,30,40,33.58,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,40,50,39.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,50,60,43.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,60,70,49.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,70,80,53.04,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,80,90,58.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,90,100,62.07,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,100,250,58.07,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,250,500,50.76,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,38,500,1000,45.57,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,0,10,18.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,10,20,21.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,20,30,25.07,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,30,40,28.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,40,50,31.82,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,50,60,34.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,60,70,36.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,70,80,38.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,80,90,41.42,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,90,100,43.84,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,100,250,40.62,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,250,500,34.2,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,39,500,1000,30.05,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,0,10,18.13,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,10,20,23.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,20,30,30.42,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,30,40,35.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,40,50,42.35,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,50,60,47.42,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,60,70,53.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,70,80,58.95,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,80,90,64.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,90,100,69.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,100,250,68.15,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,250,500,62.74,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,40,500,1000,61.0,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,0,10,19.73,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,10,20,21.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,20,30,22.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,30,40,24.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,40,50,25.73,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,50,60,27.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,60,70,29.88,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,70,80,32.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,80,90,35.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,90,100,36.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,100,250,36.96,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,250,500,26.85,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,41,500,1000,25.26,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,0,10,16.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,10,20,21.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,20,30,26.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,30,40,30.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,40,50,35.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,50,60,39.37,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,60,70,44.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,70,80,48.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,80,90,52.64,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,90,100,56.39,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,100,250,54.75,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,250,500,49.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,42,500,1000,47.59,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,0,10,17.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,10,20,22.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,20,30,27.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,30,40,32.42,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,40,50,37.35,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,50,60,42.27,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,60,70,47.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,70,80,51.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,80,90,57.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,90,100,62.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,100,250,62.32,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,250,500,42.71,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,43,500,1000,30.5,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,0,10,17.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,10,20,19.36,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,20,30,22.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,30,40,24.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,40,50,27.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,50,60,30.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,60,70,33.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,70,80,37.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,80,90,39.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,90,100,43.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,100,250,35.54,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,250,500,28.88,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,44,500,1000,27.2,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,0,10,18.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,10,20,20.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,20,30,22.73,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,30,40,25.62,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,40,50,25.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,50,60,28.85,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,60,70,29.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,70,80,31.97,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,80,90,32.91,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,90,100,34.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,100,250,35.99,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,250,500,22.95,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,45,500,1000,20.8,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,0,10,23.4,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,10,20,28.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,20,30,34.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,30,40,39.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,40,50,45.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,50,60,50.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,60,70,56.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,70,80,61.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,80,90,66.76,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,90,100,72.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,100,250,68.38,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,250,500,64.1,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,46,500,1000,59.34,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,0,10,25.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,10,20,29.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,20,30,33.44,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,30,40,37.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,40,50,42.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,50,60,46.42,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,60,70,51.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,70,80,57.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,80,90,61.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,90,100,67.27,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,100,250,65.7,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,250,500,64.24,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,47,500,1000,61.64,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,0,10,17.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,10,20,22.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,20,30,27.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,30,40,30.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,40,50,36.3,forfait,,,,SIFA 010126 - P U.xlsx
