type_envoi,base_calcul,zone_type,zone_valeur,tranche_min,tranche_max,prix,unite,mini_perception,valid_from,valid_to,source_filename
messagerie,poids,departement,25,21.0,30.0,21.4,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,31.0,40.0,23.58,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,41.0,50.0,27.33,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,51.0,60.0,30.32,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,61.0,70.0,32.46,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,71.0,80.0,33.58,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,81.0,90.0,35.61,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,91.0,100.0,36.66,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,101.0,200.0,34.96,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,201.0,300.0,32.16,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,301.0,400.0,31.67,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,401.0,500.0,31.4,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,501.0,600.0,29.4,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,601.0,800.0,29.36,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,801.0,1000.0,29.27,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,1001.0,1500.0,29.19,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,25,1501.0,2000.0,29.24,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,1.0,10.0,18.97,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,11.0,20.0,22.22,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,21.0,30.0,25.1,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,31.0,40.0,28.62,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,41.0,50.0,32.81,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,51.0,60.0,37.04,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,61.0,70.0,39.4,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,71.0,80.0,41.62,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,81.0,90.0,44.29,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,91.0,100.0,46.1,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,101.0,200.0,44.08,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,201.0,300.0,42.37,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,301.0,400.0,41.88,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,401.0,500.0,41.61,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,501.0,600.0,39.93,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,601.0,800.0,39.89,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,801.0,1000.0,37.43,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,1001.0,1500.0,37.35,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,26,1501.0,2000.0,37.41,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,1.0,10.0,21.38,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,11.0,20.0,21.09,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,21.0,30.0,21.33,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,31.0,40.0,22.37,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,41.0,50.0,23.73,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,51.0,60.0,25.7,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,61.0,70.0,26.37,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,71.0,80.0,27.03,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,81.0,90.0,27.67,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,91.0,100.0,28.29,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,101.0,200.0,26.0,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,201.0,300.0,22.85,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,301.0,400.0,22.11,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,401.0,500.0,21.41,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,501.0,600.0,20.93,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,601.0,800.0,20.0,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,801.0,1000.0,19.79,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,1001.0,1500.0,19.02,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,27,1501.0,2000.0,18.72,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,1.0,10.0,16.14,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,11.0,20.0,17.32,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,21.0,30.0,19.47,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,31.0,40.0,21.58,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,41.0,50.0,25.43,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,51.0,60.0,28.18,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,61.0,70.0,30.71,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,71.0,80.0,31.61,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,81.0,90.0,33.17,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,91.0,100.0,34.01,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,101.0,200.0,31.29,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,201.0,300.0,29.74,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,301.0,400.0,27.69,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,401.0,500.0,27.12,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,501.0,600.0,25.56,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,601.0,800.0,24.27,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,801.0,1000.0,22.06,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,1001.0,1500.0,21.98,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,28,1501.0,2000.0,22.03,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,1.0,10.0,23.14,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,11.0,20.0,23.43,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,21.0,30.0,25.68,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,31.0,40.0,27.96,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,41.0,50.0,32.25,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,51.0,60.0,35.9,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,61.0,70.0,38.45,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,71.0,80.0,40.14,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,81.0,90.0,42.59,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,91.0,100.0,44.17,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,101.0,200.0,42.99,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,201.0,300.0,41.29,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,301.0,400.0,40.8,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,401.0,500.0,40.53,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,501.0,600.0,36.56,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,601.0,800.0,36.53,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,801.0,1000.0,32.01,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,1001.0,1500.0,31.92,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,29,1501.0,2000.0,31.98,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,1.0,10.0,24.19,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,11.0,20.0,25.53,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,21.0,30.0,28.09,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,31.0,40.0,31.79,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,41.0,50.0,36.39,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,51.0,60.0,40.3,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,61.0,70.0,43.81,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,71.0,80.0,45.67,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,81.0,90.0,49.21,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,91.0,100.0,51.46,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,101.0,200.0,49.81,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,201.0,300.0,48.04,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,301.0,400.0,46.42,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,401.0,500.0,46.14,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,501.0,600.0,43.9,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,601.0,800.0,43.86,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,801.0,1000.0,43.77,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,1001.0,1500.0,43.69,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,30,1501.0,2000.0,43.74,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,1.0,10.0,22.32,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,11.0,20.0,22.63,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,21.0,30.0,24.04,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,31.0,40.0,26.3,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,41.0,50.0,28.79,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,51.0,60.0,31.95,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,61.0,70.0,33.72,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,71.0,80.0,35.44,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,81.0,90.0,37.12,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,91.0,100.0,38.76,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,101.0,200.0,36.92,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,201.0,300.0,33.67,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,301.0,400.0,32.95,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,401.0,500.0,32.35,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,501.0,600.0,31.75,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,601.0,800.0,30.91,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,801.0,1000.0,30.72,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,1001.0,1500.0,29.91,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,31,1501.0,2000.0,29.54,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,1.0,10.0,18.12,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,11.0,20.0,18.72,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,21.0,30.0,21.05,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,31.0,40.0,23.65,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,41.0,50.0,26.83,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,51.0,60.0,30.8,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,61.0,70.0,34.91,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,71.0,80.0,38.2,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,81.0,90.0,41.39,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,91.0,100.0,44.81,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,101.0,200.0,43.98,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,201.0,300.0,42.29,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,301.0,400.0,41.79,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,401.0,500.0,41.52,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,501.0,600.0,37.04,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,601.0,800.0,36.99,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,801.0,1000.0,33.76,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,1001.0,1500.0,33.68,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,32,1501.0,2000.0,33.74,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,1.0,10.0,21.27,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,11.0,20.0,21.36,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,21.0,30.0,22.31,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,31.0,40.0,24.07,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,41.0,50.0,26.73,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,51.0,60.0,30.34,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,61.0,70.0,31.66,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,71.0,80.0,32.93,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,81.0,90.0,34.18,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,91.0,100.0,35.39,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,101.0,200.0,32.57,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,201.0,300.0,28.82,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,301.0,400.0,27.8,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,401.0,500.0,27.1,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,501.0,600.0,26.61,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,601.0,800.0,25.84,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,801.0,1000.0,25.6,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,1001.0,1500.0,24.8,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,33,1501.0,2000.0,24.54,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,1.0,10.0,23.11,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,11.0,20.0,23.54,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,21.0,30.0,25.2,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,31.0,40.0,27.74,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,41.0,50.0,31.12,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,51.0,60.0,35.49,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,61.0,70.0,37.48,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,71.0,80.0,39.42,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,81.0,90.0,41.31,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,91.0,100.0,43.16,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,101.0,200.0,40.52,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,201.0,300.0,36.5,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,301.0,400.0,35.43,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,401.0,500.0,34.73,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,501.0,600.0,34.12,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,601.0,800.0,33.35,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,801.0,1000.0,33.12,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,1001.0,1500.0,32.3,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,34,1501.0,2000.0,32.03,au_100kg,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,35,1.0,10.0,22.12,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,35,11.0,20.0,22.18,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,35,21.0,30.0,23.1,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,35,31.0,40.0,24.86,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
messagerie,poids,departement,35,41.0,50.0,26.87,forfait,,2026-01-01,,2026.01.01_TARIFS GN et PAL_SIFA_email (2).xlsx
